"ProjectKey","SUT","Variant","Branch","IssueKey","Rule","Type","Severity","Line","Message","NormalizedMessage","Fingerprint","Effort","Debt","Status","Tags","ResultPath"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkl","java:S1128","CODE_SMELL","MINOR","39","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkm","java:S1128","CODE_SMELL","MINOR","40","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkn","java:S1128","CODE_SMELL","MINOR","41","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkR","java:S106","CODE_SMELL","MAJOR","180","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkS","java:S1075","CODE_SMELL","MINOR","247","Remove this hard-coded path-delimiter.","remove this hard-coded path-delimiter.","java:S1075|remove this hard-coded path-delimiter.","20min","20min","OPEN","android;cert","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkT","java:S106","CODE_SMELL","MAJOR","310","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkU","java:S106","CODE_SMELL","MAJOR","372","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkV","java:S106","CODE_SMELL","MAJOR","388","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkW","java:S106","CODE_SMELL","MAJOR","424","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkX","java:S106","CODE_SMELL","MAJOR","497","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkY","java:S106","CODE_SMELL","MAJOR","502","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkZ","java:S106","CODE_SMELL","MAJOR","505","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qka","java:S106","CODE_SMELL","MAJOR","520","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkN","java:S107","CODE_SMELL","MAJOR","531","Method has 8 parameters, which is greater than 7 authorized.","method has <n> parameters, which is greater than <n> authorized.","java:S107|method has <n> parameters, which is greater than <n> authorized.","20min","20min","OPEN","brain-overload","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkb","java:S106","CODE_SMELL","MAJOR","560","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkc","java:S106","CODE_SMELL","MAJOR","571","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkd","java:S106","CODE_SMELL","MAJOR","575","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qke","java:S106","CODE_SMELL","MAJOR","599","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LCo1r9Pg2Q9qkK","java:S2293","CODE_SMELL","MINOR","618","Replace the type specification in this constructor call with the diamond operator (""<>"").","replace the type specification in this constructor call with the diamond operator (""<>"").","java:S2293|replace the type specification in this constructor call with the diamond operator (""<>"").","1min","1min","OPEN","clumsy","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LCo1r9Pg2Q9qkL","java:S2293","CODE_SMELL","MINOR","661","Replace the type specification in this constructor call with the diamond operator (""<>"").","replace the type specification in this constructor call with the diamond operator (""<>"").","java:S2293|replace the type specification in this constructor call with the diamond operator (""<>"").","1min","1min","OPEN","clumsy","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkf","java:S106","CODE_SMELL","MAJOR","741","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkg","java:S106","CODE_SMELL","MAJOR","784","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LCo1r9Pg2Q9qkM","java:S1192","CODE_SMELL","CRITICAL","813","Use already-defined constant 'RIGHT_OPTION' instead of duplicating its value here.","use already-defined constant 'right_option' instead of duplicating its value here.","java:S1192|use already-defined constant 'right_option' instead of duplicating its value here.","4min","4min","OPEN","design","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qki","java:S106","CODE_SMELL","MAJOR","837","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkk","java:S106","CODE_SMELL","MAJOR","876","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkO","java:S106","CODE_SMELL","MAJOR","159","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkP","java:S106","CODE_SMELL","MAJOR","164","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkQ","java:S106","CODE_SMELL","MAJOR","165","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LCo1r9Pg2Q9qkJ","java:S112","CODE_SMELL","MAJOR","359","Define and throw a dedicated exception instead of using a generic one.","define and throw a dedicated exception instead of using a generic one.","java:S112|define and throw a dedicated exception instead of using a generic one.","20min","20min","OPEN","cert;cwe;error-handling","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qko","java:S3398","CODE_SMELL","MINOR","359","Move this method into ""TreeInfo"".","move this method into ""treeinfo"".","java:S3398|move this method into ""treeinfo"".","5min","5min","OPEN","confusing","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkh","java:S106","CODE_SMELL","MAJOR","835","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c3-production","SnapshotComparer","C3","experiment/snapshot-c3","AaARe3LDo1r9Pg2Q9qkj","java:S106","CODE_SMELL","MAJOR","870","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c3\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoU","java:S1128","CODE_SMELL","MINOR","39","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoV","java:S1128","CODE_SMELL","MINOR","40","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoW","java:S1128","CODE_SMELL","MINOR","41","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn7","java:S106","CODE_SMELL","MAJOR","176","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn8","java:S106","CODE_SMELL","MAJOR","208","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qnx","java:S2293","CODE_SMELL","MINOR","223","Replace the type specification in this constructor call with the diamond operator (""<>"").","replace the type specification in this constructor call with the diamond operator (""<>"").","java:S2293|replace the type specification in this constructor call with the diamond operator (""<>"").","1min","1min","OPEN","clumsy","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn9","java:S1075","CODE_SMELL","MINOR","296","Remove this hard-coded path-delimiter.","remove this hard-coded path-delimiter.","java:S1075|remove this hard-coded path-delimiter.","20min","20min","OPEN","android;cert","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn-","java:S2445","BUG","MAJOR","311","""dataNode"" is a method parameter, and should not be used for synchronization.","""datanode"" is a method parameter, and should not be used for synchronization.","java:S2445|""datanode"" is a method parameter, and should not be used for synchronization.","15min","15min","OPEN","cert;cwe;multi-threading","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn_","java:S106","CODE_SMELL","MAJOR","368","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qoA","java:S106","CODE_SMELL","MAJOR","382","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qoB","java:S106","CODE_SMELL","MAJOR","422","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn1","java:S1192","CODE_SMELL","CRITICAL","436","Define a constant instead of duplicating this literal ""Analysis for depth %d"" 3 times.","define a constant instead of duplicating this literal ""analysis for depth %d"" <n> times.","java:S1192|define a constant instead of duplicating this literal ""analysis for depth %d"" <n> times.","8min","8min","OPEN","design","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qoC","java:S106","CODE_SMELL","MAJOR","436","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoD","java:S106","CODE_SMELL","MAJOR","466","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoG","java:S106","CODE_SMELL","MAJOR","509","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoH","java:S106","CODE_SMELL","MAJOR","510","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn3","java:S107","CODE_SMELL","MAJOR","518","Method has 8 parameters, which is greater than 7 authorized.","method has <n> parameters, which is greater than <n> authorized.","java:S107|method has <n> parameters, which is greater than <n> authorized.","20min","20min","OPEN","brain-overload","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoI","java:S106","CODE_SMELL","MAJOR","532","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoJ","java:S106","CODE_SMELL","MAJOR","540","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoK","java:S106","CODE_SMELL","MAJOR","555","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoL","java:S106","CODE_SMELL","MAJOR","579","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qny","java:S2293","CODE_SMELL","MINOR","588","Replace the type specification in this constructor call with the diamond operator (""<>"").","replace the type specification in this constructor call with the diamond operator (""<>"").","java:S2293|replace the type specification in this constructor call with the diamond operator (""<>"").","1min","1min","OPEN","clumsy","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qnz","java:S2293","CODE_SMELL","MINOR","592","Replace the type specification in this constructor call with the diamond operator (""<>"").","replace the type specification in this constructor call with the diamond operator (""<>"").","java:S2293|replace the type specification in this constructor call with the diamond operator (""<>"").","1min","1min","OPEN","clumsy","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn0","java:S2293","CODE_SMELL","MINOR","645","Replace the type specification in this constructor call with the diamond operator (""<>"").","replace the type specification in this constructor call with the diamond operator (""<>"").","java:S2293|replace the type specification in this constructor call with the diamond operator (""<>"").","1min","1min","OPEN","clumsy","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoM","java:S106","CODE_SMELL","MAJOR","741","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn2","java:S1192","CODE_SMELL","CRITICAL","793","Use already-defined constant 'RIGHT_OPTION' instead of duplicating its value here.","use already-defined constant 'right_option' instead of duplicating its value here.","java:S1192|use already-defined constant 'right_option' instead of duplicating its value here.","4min","4min","OPEN","design","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoR","java:S106","CODE_SMELL","MAJOR","815","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoT","java:S106","CODE_SMELL","MAJOR","853","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn4","java:S106","CODE_SMELL","MAJOR","154","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn5","java:S106","CODE_SMELL","MAJOR","159","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
